SYMBOL HCC1954_BREAST
SLC27A5 -0.1831
SLC27A4 0.1983
SLC27A3 0.6203
SLC27A2 -0.1554
KIF2C -0.1086
SPINK5 -0.0984
LILRB4 0.2005
CCDC85B -0.1556
IL24 0.4212
CHAD -0.133
GLIPR1 -0.2308
TLK2 0.6714
KLK11 0.1704
TMSB15A -0.2272
KDELR2 0.2788
KDELR3 -0.5371
ATF7 -0.2576
SNRNP27 -0.0722
TMED1 -0.18
LIAS -0.0631
RCBTB2 -0.1634
IFT27 -0.5371
RAB35 -0.3129
TDRKH 0.6238
VAX1 -0.4605
LILRA1 0.2005
LILRB3 0.2005
LILRA3 0.2005
LILRA2 0.2005
CHAT -0.4917
RBPMS -1.1852
RAB31 0.1789
ADAP1 0.1721
DSTN -1.1662
RIPK3 0.3763
GTF2A1L -0.0722
STON1 -0.0722
SMA4 -0.378
RCC1 -0.1589
PIM2 0.5734
B3GNT1 -0.1556
SMA5 -0.378
MID2 -0.2272
PAPD7 0.7055
UPK1A 0.4053
SLC35D2 0.195
ADRM1 0.2325
CHD1 -0.095
NUDT21 0.4385
CPSF6 -0.2308
OGFR 0.2325
ZPBP 0.2561
DDX52 0.1787
ABHD2 -0.1922
WWP1 0.2643
CHD2 -0.129
WWP2 0.4385
LECT1 -0.1634
DUS4L 0.1909
SOX30 -0.1454
CNTRL 0.2211
UBE2C 0.252
SNRNP35 -0.3129
C10orf10 -0.5225
CYB561D2 -0.0985
RAPGEF4 0.1982
CHD3 -0.1727
TMEM115 -0.0985
DUSP14 0.1787
TOPBP1 -0.1248
TRIM31 0.1699
STMN2 0.8675
TPPP 2.7023
HSF2BP -0.0756
TRIOBP -0.5371
RER1 -0.1549
CHD4 0.4655
DNAJB4 -0.0996
KERA -0.2359
ESM1 -0.434
DIDO1 0.2325
ADAM30 -0.0768
ADAM29 -0.0111
AKR1C4 0.1895
WDR5 0.1896
C9orf9 0.1983
ADAMTS13 0.1896
CACFD1 0.1896
ADAMTS8 -0.5174
ADAMTS5 -0.0305
NUPL2 0.2788
PRSS23 0.3088
PTPN21 -0.0264
ADCY5 -0.0718
HNRNPUL1 0.6058
ATE1 -0.4605
RPP14 -0.0985
KRR1 -0.2308
KATNA1 -0.0353
PRDM7 0.6249
PRDM5 -0.5602
PRDM4 -0.2712
CHEK1 -0.5174
HIBADH 0.2788
CIT -0.3129
FGFR1OP -0.124
EMILIN1 -0.0507
BTN3A2 0.2109
BTN3A1 0.2109
FOXN3 -0.0264
BTN2A1 0.2109
PTPRT 0.252
RCAN3 -0.1008
FAF1 -0.1086
CD160 0.9691
KIF3A -0.0984
POLR3A -0.4893
CLASRP 0.9274
CHGA -0.0445
ZWINT -0.0278
CAPN11 0.261
CAPN10 -0.5887
KPTN 0.5968
CDC42EP1 -0.5371
SLC7A9 0.5556
PWP1 -0.2712
TBC1D8 0.2669
CHGB 0.5118
CDC37 -0.18
IL1RAPL1 0.1341
PKIG 0.252
KAT7 -0.133
DMC1 -0.5371
PLA2G16 0.2834
GLMN -0.1077
HHLA3 -0.0238
HHLA2 -0.1374
BVES -0.0351
CORO1A -0.1827
WDR45 0.5734
FICD -0.2712
AP4S1 0.3763
LDB3 -0.4489
PTP4A3 -0.2119
LSM6 -0.5503
RABL2B -1.0218
RABL2A 0.2548
CHI3L1 0.4212
ERLIN2 -1.1852
C14orf1 -0.0324
NUDT6 -0.467
NUDT4 -0.2359
NUDT5 -0.2211
NUDT3 0.2248
SOX21 -0.1465
FSTL1 -0.1731
PSIP1 1.5205
WDHD1 -0.0023
CHI3L2 -0.152
FAM107A -0.0985
STRAP -1.2036
INSL6 1.513
ADAMTS7 -0.1519
ADAMTS6 -0.472
BAZ2A -0.2576
BAZ1A 0.3763
LZTS1 -1.1852
ZNF277 0.1828
CHIT1 0.4212
WDR6 -0.1201
TREH -0.5174
SLC2A6 0.1896
MAP4K5 -0.0124
MAP4K1 0.2071
INMT 0.763
RASSF1 -0.0985
PKP3 -0.4974
NISCH -0.0985
CELF3 0.6238
CHKA -0.1556
CEP250 -0.4732
PTENP1 -0.4764
WBP4 -0.1634
ABCB8 0.1365
SEC23IP -0.4605
WIF1 -0.2308
SUPT16H 0.4851
ANXA10 -0.4776
ADCY6 -0.2452
CHKB -1.0218
CHEK2 0.6015
POLI -0.5274
KLK8 0.1704
MST1P2 -0.6659
CHM -0.2272
FZD10 -0.3129
PROSC -1.1852
IRAK3 -0.2308
AKAP13 -0.1922
AKAP11 -0.1634
AKAP10 -0.1498
AKAP2 0.2211
DDX20 -0.152
TREX2 -0.0905
CHML 0.3615
DUSP10 0.4176
MRPL3 -0.1248
MST1P9 0.4338
RPL35 0.2211
GALNT6 0.1433
GALNT5 0.1982
RASSF8 -5.6671
CHN1 0.1982
PRAF2 0.5734
SEC63 -0.056
POLG2 0.6714
HPS5 -0.4613
PDCD10 -0.1142
RNF139 1.2731
RNF24 0.5118
CA5B 0.1358
EGLN2 0.6058
EGLN3 0.3763
CHN2 0.2788
PADI2 -0.1008
BIRC8 0.1675
PMF1 0.767
ZHX1 1.2111
GPR176 -0.1026
PRKCDBP -0.4613
NXPH4 -0.2576
PRRT2 -0.1827
ERI2 -0.1023
NXPH3 -0.133
SAT2 -0.1727
C14orf126 0.3763
NXPH2 0.2088
GTF3C6 -0.056
GPR45 0.2669
PTGDR2 0.2834
PACSIN2 -0.5197
MAN1B1 0.1896
SLC6A14 -0.0132
HRH3 0.2325
TP53TG1 0.2015
SNX18 -0.434
DCTN3 -0.4764
FILIP1L -0.0913
LINC00152 -0.0641
XPOT -0.2308
MRAP2 -0.0378
CHP1 0.4111
RWDD2A -0.0378
CMTM7 -0.0465
SP140 -0.502
PXMP4 -0.4732
DUSP12 0.3834
SNF8 -0.133
DDX19B 0.4385
NRM 0.1699
FAM71E1 0.1704
TUBA3E 0.2171
PRR4 -1.1433
RDH13 0.2005
ATXN2L -0.1827
USP18 -0.1581
IL17F 0.6187
KLHL2 -0.4394
IFT43 -0.0324
STX1B -0.1827
SYNRG 0.1787
TREX1 -0.1201
C1orf85 0.767
KLF12 -0.146
KLF8 0.6089
CHRM1 0.2834
SCN11A -0.0465
KRT71 -0.2576
POU6F2 0.2745
FDX1L -0.18
HOGA1 -0.4489
MGAT4B -0.2213
CYP4F8 -0.1703
PNKP 0.1704
WDR89 -0.0289
L3HYPDH -0.0289
B4GALT7 -0.1451
TP53RK 0.252
CCDC101 -0.1827
PHF21B -0.5197
CHRM2 0.1687
VPS26B -0.5174
GLB1L3 -0.5174
NACC1 -0.18
CCDC104 -0.0722
MED8 -0.1086
KTI12 -0.1086
ADCY7 0.4303
LYST 0.4176
RPUSD1 -0.2048
PLCD3 -0.1322
SLCO2B1 0.2796
PTH2 0.1704
CHRM3 0.4176
VPS45 0.9431
FAM54A -0.0353
LYPLA2 -0.1008
CDCA5 0.2834
CD300A 0.2035
AHNAK2 -0.0445
PARK7 -0.1549
RPLP0P2 0.2834
COPE -0.1703
RBPJL 0.252
SAAL1 -0.4613
IZUMO4 0.1786
SCAMP4 0.1786
ADAT3 0.1786
GPR182 -0.2576
CHST14 -0.1026
ECD -0.4893
CHRM4 -0.1326
MGAT4A 0.2575
CASC4 -0.1554
GPN1 -0.0507
TMC6 0.2035
KIF12 0.2211
LOC113230 -0.18
SLC46A1 0.6521
C12orf57 0.2977
DDX42 0.6714
LARP4 -0.2452
VSIG4 0.0983
GLCCI1 0.2788
TMEM106A -0.1322
SLC52A3 -0.1099
FKBP9 0.2381
STK38 0.2143
CHRM5 -0.1179
CTRC -0.1549
PHB2 0.2977
ACOT7 -0.1549
PDAP1 0.1841
TUSC2 -0.0985
CBX3 0.2788
EXOC3 1.8594
GABARAP -0.1727
U2AF2 0.2005
OIP5 0.4111
CHRNA1 0.1982
EXOSC8 -0.1174
SFT2D1 -0.124
SCRG1 0.0154
TEX261 -0.0722
RNF13 -0.1248
MGLL -0.1145
TWF2 -0.0985
C1orf212 -0.1086
GABARAPL2 0.5444
ADC -0.1086
TMEM54 -0.1086
TUBA3D 0.2171
SYNPO -0.0984
CHRNA2 -1.1852
HELQ 0.2257
CMTM1 0.4385
CHRNA3 -0.1519
CYP2U1 -0.0787
ADPRHL1 -0.1811
MFSD3 -0.2032
SDSL -0.2712
TUBA3FP 1.1342
CHRNA4 0.2325
KLHDC7B -1.0218
ODF3 -0.4974
C7orf29 0.1365
PIK3IP1 0.2597
CHRNA5 -0.1519
HENMT1 -0.0525
FAM83F -0.5371
SLC35A4 -0.0984
ZNF257 -0.1703
DTX2 0.2015
CHRNA7 -0.2506
ADCY8 1.7852
CHRNB1 -0.1727
ZIM3 0.2005
TOE1 -0.1086
LINC00310 0.2975
LINC00313 -0.0756
C21orf88 0.7893
C21orf90 0.6002
MCM3AP-AS1 0.6255
WBSCR22 0.2015
TRIM9 -0.0124
CHRNB2 0.6203
TXNRD3 -0.1389
UCN3 0.1895
SIGLEC11 0.1704
SLC2A13 1.7725
CHRNB3 1.1919
LACTB -0.1413
PALM2 0.2211
CHRNB4 -0.1519
EFHC1 0.6187
CGB1 0.5968
CGB2 0.5968
CHRND -0.502
CHRNE -0.1727
NLRP3 0.3493
MAL2 0.994
SLC22A9 0.2834
SNORD15B 0.2796
CHRNG -0.502
TIRAP -0.5174
MIR155HG 0.4332
ERMAP -0.1086
LRRC37B 0.1993
CHUK -0.4628
CYGB 0.2035
CARD16 -0.5174
PGLYRP2 -0.1703
PGLYRP3 0.6203
PKD1L2 0.6457
BTBD9 0.2143
LMTK3 0.5968
CSMD2 -0.1086
MBD6 -0.2576
XKR4 0.1733
GPRIN1 -0.1514
CSMD3 1.9343
SLC25A25 0.1983
STK11IP -0.477
TUBGCP5 -0.1565
KLHL32 -0.0618
FMNL2 0.1982
ELFN2 -0.5371
TMEM132B -0.3129
KIAA1908 0.9208
SLITRK1 -0.1465
ESCO1 -0.1493
CCDC85A -0.0722
TMEM200A -0.0407
MYSM1 -0.0702
RNF157 0.2035
GALNT13 0.1982
GNRHR2 0.9691
SORCS1 -0.5406
KLHL29 -0.1125
CROCCP3 -0.1052
SCAND3 0.2109
RHPN1 -0.2996
LENG8 0.2005
PNMA5 -0.0905
PWWP2A -0.1454
SMYD4 -0.1727
FHAD1 -0.1549
SLAMF6 0.3834
OSBPL1A -0.1493
OSBPL5 -0.4898
OSBPL6 0.1982
OSBPL7 -0.133
OSBPL8 -0.2308
OSBPL9 -0.1086
OSBPL10 -0.0465
OSBPL11 -0.0718
C1QTNF1 0.2035
C1QTNF2 -0.1454
C1QTNF3 0.714
CIDEA 0.1789
C1QTNF4 -0.1228
C1QTNF5 -0.5174
C1QTNF6 -0.5371
C1QTNF7 -0.0953
FBXO32 1.2432
TMEM123 1.286
EPB41L4A-AS1 0.6057
C8orf40 1.1919
GPRASP2 -0.2272
MRFAP1L1 -0.119
TSGA13 0.1828
PTPMT1 -0.1228
FLYWCH2 -0.1449
WDR31 0.2211
VASN -0.1449
ZNF618 0.2211
ADCY9 -0.1449
MB21D1 -0.082
SLC26A9 0.4212
NT5C3L 0.2036
CCDC124 -0.1703
HAUS1 -0.5274
LOC115110 -0.1549
SLC26A7 1.4041
MARCH3 -0.0984
ZNF554 -0.5938
CKB -0.0445
ATG4A -0.2272
KCTD12 -0.146
OMA1 -0.0702
DDIT4L -0.0787
RAB42 -0.1589
SLC25A26 -0.0697
FBXO17 0.2071
PCMTD1 -0.116
CIRBP -0.6245
GPR146 0.1721
FCRL1 0.3507
FCRL3 0.3507
LRRC42 -0.1086
GBP4 -0.1077
GBP5 -0.1077
LRRC56 -0.4974
CISH -0.0985
MALSU1 0.2788
UHRF2 1.513
TBCB 0.4053
ZNF689 -0.1827
FCHO2 -0.0559
ARHGEF25 0.2129
ZNF501 -0.0869
FAM46B -0.1589
SLC5A11 -0.1827
TNFRSF13C -0.5197
KIR3DL3 0.2005
NOSTRIN 0.1982
ALPK2 -0.5274
ARHGAP33 0.4053
EVI5L -0.596
TRMT61A -0.0445
RASGRP4 0.2071
C12orf56 -0.2308
DIS3L -0.1413
ARL11 -0.1634
C3orf24 -0.1005
CKM 0.9274
IQCD -0.2712
DHRS1 0.3763
WDFY2 -0.1634
RAB3C -0.434
NXNL1 -0.1703
CKMT1B -0.1554
CTHRC1 1.2645
TSR3 -0.2048
CCDC151 -0.18
ZNF653 -0.18
RNF166 0.6249
ADCYAP1 0.1789
CKMT2 -0.0887
RMI2 -0.1449
OSR2 1.981
LRRC58 -0.1731
LYSMD3 -0.095
BATF2 0.2834
SLC22A12 0.2834
DNTTIP1 0.252
DIRC1 0.1223
ERCC8 -0.434
FOXP4 0.261
ZNF526 0.223
FMO9P 0.3973
LRRC3B -0.0465
KLHDC3 0.261
WDR92 -0.0722
NUS1 -0.056
FAM210B 1.0895
PHACTR3 1.4423
CYYR1 0.9983
CMTM5 0.4851
TGM7 -0.1554
TM4SF19 0.4454
FAM122A 0.1703
ZMYND19 0.1135
COX20 0.3615
ABHD15 0.1993
TLCD1 0.1993
GINM1 -0.0353
MOGAT1 -0.477
ACSM1 -0.1023
CKS1B 0.6306
C8orf34 0.1733
PANX3 -0.5174
C5orf55 1.8594
RBP7 -0.1549
SLC26A8 0.2143
LYPD1 0.2171
IL22RA2 -0.0353
CKS2 0.2071
ZNF837 -0.1831
LOC116437 -0.3129
TM4SF18 -0.1248
RAB39B -0.1985
GRIN3A 0.195
GRIN3B -0.6245
TOP1MT -0.2996
OLIG1 0.2975
CLNK -0.0953
TSEN15 0.3973
FAM129A 0.3973
MAS1L 0.2109
MRGPRD -0.1556
APOA5 -0.5174
MRGPRE -0.4898
MRGPRF -0.1556
MRPL53 -0.0722
MRPL54 -0.5938
PPP1R27 -0.1219
CG030 -0.1174
RPL39L 0.5037
HSPA12B 0.5118
CNTROB -0.1727
SNAP47 0.4176
LEAP2 -0.0984
SLC18B1 -0.0353
LRG1 -0.5938
MED12L -0.1173
CLRN1-AS1 -0.1173
RNU86 -0.5371
SNORD83A -0.5371
SNORD83B -0.5371
WDR17 0.8006
ART5 -0.4898
ACAP3 -0.1549
ARAP2 -0.5388
ARAP1 -0.5247
AGAP2 0.2129
AGAP1 -0.502
AGAP3 0.1365
ADCYAP1R1 0.2381
TADA1 0.3973
CATSPER1 -0.1556
THEM4 0.6238
MIA2 -0.0229
DACH2 -0.2272
CATSPER2 -0.1554
SCGB3A2 -0.0984
SH2D1B 0.3834
DCD -0.2576
WFIKKN1 -0.2048
RAB3IP -0.2308
SSX2IP -0.0344
MRGPRX2 -0.4812
MRGPRX3 -0.4613
MRGPRX4 -0.4613
HRASLS5 0.2834
FTSJ3 0.6714
SLC16A10 -0.056
GALNTL2 -0.1005
IP6K3 0.2248
DEFB118 -0.0692
CIB3 -0.1703
TAGAP -0.1043
AP2M1 0.4365
AP1S1 0.1841
AP2S1 0.19
TMC1 0.2363
TMC2 0.5118
RLN3 -0.18
TWIST2 -0.5887
PARD3B -1.4701
RFFL 0.1525
AP3S1 1.2138
ZNF354B -0.1846
CLC 0.2071
TRIM6 -0.4613
CLCA1 -0.0707
ADD1 -0.1526
CLCN1 0.2664
CLCN2 0.4365
CLCN3 0.7318
CLCN4 0.1358
CLCN5 0.5734
LINC00161 -0.0769
UBE2J2 -0.1549
GDEP 0.2257
LOH12CR1 -1.2036
OLFM3 -0.0646
ANTXR2 0.2257
MUCL1 -0.2576
RPL29P2 -0.1727
RPL23AP7 0.2548
GPR62 -0.0985
EXOSC6 0.4385
C10orf71 -0.4917
PRAP1 -0.6126
ZNF511 -0.6126
CHCHD1 -0.4893
MSS51 -0.4893
TTC18 -0.4893
CLCN6 -0.1549
CLCN7 -0.2048
C10orf90 -0.4605
BTBD16 -0.4605
FAM24A -0.4605
PSTK -0.4605
CLCNKA -0.1052
ZNF488 -0.5225
PIK3AP1 -0.4489
CLCNKB -0.1052
MORN4 -0.4489
ZFYVE27 -0.4489
MMP21 -0.4605
COMTD1 -0.4893
FRA10AC1 -0.4489
ANKRD22 -0.4489
SFXN2 -0.4628
PDZD8 -0.4605
ADD2 -0.0722
AGAP4 -0.5225
C10orf32 -0.4628
CLU -1.1852
LYZL2 -0.1522
CLIC1 0.2016
CLIC2 -0.1985
NUDT9P1 -0.4489
AGAP11 -0.4489
GSTO2 -0.459
SFR1 -0.459
CALHM3 -0.4628
CTAGE7P -0.5688
CLRN3 -0.5688
CLK1 -0.5127
ANAPC16 -0.4893
PNLIPRP3 -0.4605
SFXN4 -0.4605
CPXM2 -0.4605
CLK2 0.6027
OR52E2 -0.4613
OR52J3 -0.4613
OR51L1 -0.4613
OR51A7 -0.4898
OR51S1 -0.4898
OR51F2 -0.4898
OR52R1 -0.4898
CLK2P 0.2788
C11orf74 0.2764
OR4C46 0.2834
OR4X2 -0.1228
OR4B1 -0.1228
OR52M1 -0.4898
OR52K2 -0.4898
CLK3 -0.1519
SERPINA3 -0.0445
ADD3 -0.4605
TPP1 -0.4613
OR5P2 -0.4613
OR5P3 -0.4613
GYLTL1B -0.1326
CLN3 -0.1827
SLC36A4 0.3102
FAT3 0.5953
TRIM64 0.2835
TMEM45B -0.5174
CYP2R1 -0.4613
DBX1 -0.4812
CLN5 -0.146
C11orf93 -0.5174
PIH1D2 -0.5174
NXPE1 -0.5174
NXPE2 -0.5174
AMICA1 -0.5174
DNAJC24 -3.3639
ARL14EP -0.4276
OR8I2 0.2834
CLNS1A 0.2796
OR2D3 -0.4613
OR2D2 -0.4613
OR52W1 -0.4613
OR56A4 -0.4613
OR56A1 -0.4613
CLPS 0.2143
TRIM51GP -0.0715
DEPDC4 -0.3114
LRRK2 1.7725
CLPTM1 0.4618
CCDC38 -0.2415
TMEM52B -1.1433
FAM186A -0.2452
C12orf45 -0.2712
CLTA -0.4764
OR2AP1 -0.2576
OR10P1 -0.2576
CLTB -0.1514
SDR9C7 -0.2576
LRIG3 -0.2308
TMEM132D -0.3129
SLC15A4 -0.3129
RHEBL1 -0.2452
C12orf54 -0.2452
ZNF641 -0.2452
OR10AD1 -0.2452
TPH2 -0.2308
CLTC -0.5126
SP7 -0.2576
GTSF1 -0.2576
OR10A7 -0.2576
KRT74 -0.2576
NEDD1 -0.2415
SLC9A7P1 -0.2415
IKBIP -0.7516
CMA1 0.3763
HIST4H4 -1.2036
ERP27 -1.2036
FGD4 -1.1858
AEBP2 -1.2036
ASCL4 -0.2712
BTBD11 -0.2712
SPIC -0.3114
ANO4 -0.3114
ALKBH2 -0.2712
FOXN4 -0.2712
SPPL3 -0.3129
TEX29 -0.1465
LINC00284 -0.1634
METTL21CP1 -0.1465
CSNK1A1L -0.1174
RXFP2 -0.1578
TEX26 -0.1578
SLAIN1 -0.146
PRR20A -0.1634
SPACA7 -0.1465
TDRD9 -0.0445
ANKRD9 -0.0445
AK7 -0.0445
IFI27L1 -0.0445
C14orf28 -0.0229
TRAPPC6B -0.0229
C14orf79 -0.0445
PLD4 -0.0445
ADSSL1 -0.0445
RNASE11 0.4851
TPPP2 0.4851
RNASE8 0.4851
MRPL52 0.4851
PSMB11 0.4851
OR4K14 0.4851
OR4L1 0.4851
OR11H6 0.4851
LRR1 -0.0124
KLHDC1 -0.0124
FRMD6 -0.0124
SOCS4 -0.0023
NAA30 -0.0289
GPHB5 -0.0289
NOXRED1 -0.0324
JDP2 -0.0324
ISCA2 -0.0324
ACOT4 -0.0324
PLIN2 -0.469
CCR1 -0.1086
TTC8 -0.0264
TC2N -0.0409
SLC24A4 -0.0409
SLC25A29 -0.0445
DEGS2 -0.0445
KLHL33 0.4851
LEO1 -0.1554
CCR3 -0.1086
C15orf40 -0.1898
SENP8 -0.1519
MTFMT -0.1413
SLC51B -0.1413
TARSL2 -0.1897
CCR4 -0.0465
HIGD2B -0.1519
LRRC28 -0.1897
CCR5 -0.1086
CCR6 -0.124
C15orf27 -0.1519
CCR7 0.1955
NIPA1 -0.1565
AGBL1 -0.1922
AGPHD1 -0.1519
CCR8 -0.0869
WHAMM -0.1898
FSD2 -0.1898
PLA2G4E -0.1554
C16orf46 0.6457
CCBP2 -0.0869
NTAN1 -0.1449
FOPNL -0.1449
DNAAF1 0.6457
ACSM2A -0.1023
DCUN1D3 -0.1023
NRN1L 0.4385
CMTM3 0.4385
C16orf78 0.4303
ADH1A -0.0787
CMKLR1 -0.2712
SPATA2L 0.6249
C16orf55 0.6249
NOXO1 -0.1449
CCDC78 -0.2048
LTB4R 0.3763
ANKRD26P1 0.4303
IQCK -0.1023
ZG16B -0.1449
PRSS30P -0.1449
PAQR4 -0.1449
ZC3H18 0.6249
GPR139 -0.1023
CDYL2 0.6457
ABCC2 -0.4628
ANKS3 -0.1449
FAM100A -0.1449
SEPT12 -0.1449
ZNF720 -0.1827
TMEM219 -0.1827
EARS2 -0.1827
SNX20 0.4303
TMEM170A 0.5444
METTL23 0.2035
HSF5 -0.133
OR4D2 -0.133
MSI2 -0.133
SLC38A10 0.2035
CANT1 0.2035
USH1G 0.2035
CD300LB 0.2035
KIF19 0.2035
ZPBP2 3.4633
CYB5D1 -0.1727
OVCA2 -0.1727
USP43 -0.1727
KRBA2 -0.1727
C17orf64 -0.1499
TEX34 -0.1322
HEXIM2 -0.1322
LSM12 -0.1322
CCDC43 -0.1322
CNTD1 0.2036
TMEM132E 0.1525
WFIKKN2 -0.133
FLJ40194 -0.133
B4GALNT2 -0.133
SPACA3 0.1615
SGK494 0.6521
SEZ6 0.1993
ANKRD13B 0.1993
SLC43A2 -0.1727
CYB5D2 -0.1727
C17orf49 -0.1727
ZFP3 -0.1727
GGT6 -0.1727
SPNS2 -0.1727
EFCAB13 -0.133
MRPL10 -0.133
WDR81 -0.1727
ADH1B -0.0787
TBC1D16 0.2035
AFMID 0.2035
GJD3 0.1955
KRT222 0.1955
KRT40 0.1955
C17orf76-AS1 -0.1727
ZSWIM7 -0.1727
SMCR7 -0.1642
SLC5A10 -1.2328
FAM210A 0.1789
LOXHD1 -0.5274
INO80C -0.1235
TTC39C -0.1493
FAM69C -0.5895
CNGB1 0.4385
CLDND2 0.1704
ZNF816 0.1675
CNGA1 0.2166
ZNF543 0.2005
CEACAM20 0.4618
RAVER1 -0.18
OR7D4 -0.18
OR7G1 -0.18
OR1M1 -0.18
COX6B2 0.2005
CALR3 -0.1703
ACER1 -0.5913
C19orf70 -0.5913
MBD3L2 -0.202
ADH1C -0.0787
CNGA2 -0.0905
TRAPPC5 -0.202
PCP2 -0.202
OSCAR 0.2005
ZNF813 0.4464
ZNF441 -0.18
ZNF491 -0.18
ZNF440 -0.18
SWSAP1 -0.18
CCDC159 -0.18
CNGA3 0.2575
JOSD2 0.1704
IZUMO2 0.1704
CPT1C 0.1704
ALDH16A1 0.1704
NTN5 0.5968
CNGA4 -0.4613
NLRP13 0.2005
NLRP8 0.2005
NLRP5 0.2005
ZNF787 0.2005
ZNF573 0.2071
WDR88 0.5556
TMIGD2 -0.5938
EID2B 0.2071
TNFAIP8L1 -0.5938
ZNF57 -0.5938
IRGQ 0.4708
ZNF428 0.4708
PLK3 -0.1086
JSRP1 -0.5938
MOB3A 0.1786
MFSD12 -0.5938
GIPC3 -0.5938
NDUFA11 -0.5913
C19orf21 -0.6245
LRRC25 -0.1703
OR1I1 -0.1703
WTIP 0.5556
ZNF792 0.5556
NR2C2AP -0.1703
HSPB6 0.4053
CNN1 -0.18
CCDC105 -0.1703
CYP4F22 -0.1703
RINL 0.2071
FBXO27 0.2071
CNN2 -0.6245
PLK5 -0.6245
C19orf47 0.2071
LINC00661 -0.1703
OR10H4 -0.1703
ANKLE1 -0.1703
C2CD4C -0.6245
CNN3 -0.0646
GABPB2 0.6238
TCHHL1 0.6238
RPTN 0.6238
CCDC163P -0.1086
TDRD10 0.6203
SHE 0.6203
C1orf172 -0.1589
CNP 0.2036
CCSAP 0.4176
LRRC38 -0.1549
AADACL3 -0.1549
PUSL1 -0.1549
B3GALT6 -0.1549
CNR1 -0.0378
WDR63 -0.0344
KLHDC9 0.3834
AXDND1 0.3973
MAB21L3 -0.0646
CNR2 -0.1008
IFFO2 -0.1008
SLC44A3 -0.0646
ADH4 -0.0787
CNTF 0.2834
ATXN7L2 -0.0525
C1orf194 -0.0525
LYPLAL1 0.4176
OR2M5 0.3493
OR2M3 0.3493
OR2T12 0.3493
OR14C36 0.3493
OR2T34 1.0927
OR2T10 1.0927
OR2T4 0.3493
OR2T11 1.0927
CNTFR -0.4764
ATP6V1G3 0.4458
CNTN1 1.7725
ASB17 -0.0996
TYW3 -0.0996
C1orf173 -0.0996
LRRIQ3 -0.0996
TPRG1L -0.1549
FAM213B -0.1549
MYOM3 -0.1008
DMBX1 -0.1086
OR10J5 0.3834
TMCO2 -0.1086
ZNF684 -0.1086
TCEANC2 -0.1086
PODN -0.1086
LRRC39 -0.0646
GJB4 -0.1086
HMGB4 -0.1086
RNF19B -0.1086
DCST2 0.6306
DNAH14 0.4176
OR2B11 0.3493
ZNF648 0.3973
TEDDM1 0.3973
C1orf122 -0.1086
COL1A1 -0.133
OSCP1 -0.1086
C1orf216 -0.1086
KLHDC7A -0.1008
VWA5B1 -0.1008
UBXN10 -0.1008
C1orf87 -0.0702
COL1A2 0.1841
ARL8A 0.4212
SYT2 0.4212
LINC00628 0.4212
GOLT1A 0.4212
UHMK1 0.396
FCRLB 0.3834
ADH5 -0.0787
COL2A1 -0.2452
WDR64 0.3615
C1orf131 0.4176
LIX1L 0.9691
COL3A1 0.1223
HSD3BP4 -0.0768
SPATA17 0.4176
EDARADD 0.4176
COL4A1 -0.1465
KLF17 -0.1086
TMEM125 -0.1086
TSACC 0.767
IQGAP3 0.767
APOA1BP 0.767
ARHGEF19 -0.1052
MRPL55 0.4176
HIST3H2BB 0.4176
DRAM2 -0.152
C1orf88 -0.152
C1orf162 -0.152
OR10T2 0.3507
OR6P1 0.3507
OR10X1 0.3507
OR10Z1 0.3507
OR6K6 0.3507
OR6N1 0.3507
TATDN3 0.4152
COL4A2 -0.1465
BHLHE23 0.2325
NKAIN4 0.2325
VSTM2L -0.4732
SNHG11 -0.4732
FITM2 0.252
WFDC12 0.252
SPATA25 0.252
COL4A3 -0.477
OCSTAMP 0.252
TSHZ2 0.252
COL4A4 -0.477
C20orf85 0.2804
ZNF831 1.4423
TBC1D20 -0.1099
SIRPD 0.8769
C20orf141 0.5118
PROKR2 0.5118
COL4A5 -0.2272
C20orf94 0.5118
COL4A6 -0.2272
CSTL1 -1.1662
CST9L -1.1662
CST9 -1.1662
C20orf166 0.2325
DUSP15 -0.0692
TSPY26P -0.0692
BPIFB6 -0.0692
BPIFA3 0.2545
C20orf144 -0.4732
CHMP4B -0.4732
PIGU -0.4732
HMGB3P1 -0.4732
FAM83C -0.4732
COL5A1 0.1896
GAB4 -0.1581
C22orf39 -0.1581
C22orf25 -0.1581
COL5A2 0.1223
ZNF280A 0.6493
SGSM1 0.2231
EMID1 0.2597
COL6A1 0.6255
ANKRD54 -0.5371
COL6A2 0.6255
PPP1R21 -0.0722
TRABD2A -0.0641
COL6A3 -0.502
TMEM150A -0.0641
COL7A1 -0.1201
NUP35 0.1036
XIRP2 0.1982
TYW5 -0.5127
COL8A1 -0.0913
NMS 0.2575
LYG1 0.2575
MITD1 0.2575
DIS3L2 -0.502
COL8A2 -0.1086
CMPK2 -0.0778
MBOAT2 -0.0778
CNTNAP5 0.2035
TAF8 0.261
COL9A1 -0.1351
TMEM18 -0.1369
C7orf13 0.1297
COL9A2 -0.1086
FBLN7 0.2548
NEU4 -0.5887
RBM45 0.1982
C2orf73 -0.0722
TRIM43 0.2453
BBS5 0.1982
CCDC173 0.1982
COL9A3 0.2325
AADAC -0.1173
ADH6 -0.0787
COL10A1 -0.056
ACMSD 0.2171
ICA1L -0.4757
FAM168B 0.2171
OR9A4 0.1687
COL11A1 -0.0646
CIB4 -0.0507
