SYMBOL HCC1143_BREAST
C14orf1 0.1514
NUDT6 -0.7487
NUDT4 -0.1635
NUDT5 0.7633
NUDT3 0.1572
SOX21 -0.8316
FSTL1 0.3009
PSIP1 -1.6165
WDHD1 0.2037
CHI3L2 -0.1941
FAM107A -0.6857
STRAP -0.208
INSL6 -1.6165
ADAMTS7 0.3467
ADAMTS6 0.2395
BAZ2A 0.733
BAZ1A 0.2057
LZTS1 -0.8882
ZNF277 -0.7259
CHIT1 -0.0051
WDR6 -0.7285
TREH -0.8864
SLC2A6 -0.3115
MAP4K5 0.2037
MAP4K1 0.0448
INMT -0.1622
RASSF1 -0.7285
PKP3 -0.2461
NISCH -0.7285
CELF3 -0.0441
CHKA -0.3113
CEP250 0.8639
PTENP1 -0.1419
WBP4 -0.7649
ABCB8 -0.8382
SEC23IP -0.2021
WIF1 -0.1398
SUPT16H 0.1264
ANXA10 -0.7492
ADCY6 -0.2149
CHKB 0.5564
CHEK2 0.6048
POLI -0.2049
KLK8 0.116
MST1P2 -0.1794
CHM 1.2692
FZD10 0.1
PROSC -0.2104
IRAK3 2.0618
AKAP13 -0.762
AKAP11 -0.7649
AKAP10 0.1306
AKAP2 -0.2396
DDX20 -0.1941
TREX2 1.596
CHML 0.5686
DUSP10 0.9421
MRPL3 0.2672
MST1P9 -0.1848
RPL35 -0.2395
GALNT6 -0.2149
GALNT5 -0.1412
RASSF8 -0.208
CHN1 -0.1688
PRAF2 -1.2158
SEC63 0.23
POLG2 -0.2706
HPS5 -0.2399
PDCD10 0.5508
RNF139 1.1774
RNF24 0.6849
CA5B -1.3049
EGLN2 0.1806
EGLN3 0.2057
CHN2 -0.1622
PADI2 -0.1848
BIRC8 0.0834
PMF1 -0.0996
ZHX1 1.1774
GPR176 0.1878
PRKCDBP 0.8453
NXPH4 0.733
PRRT2 0.414
ERI2 0.4361
NXPH3 0.1685
SAT2 0.1042
C14orf126 0.2078
NXPH2 -0.1681
GTF3C6 0.2402
GPR45 0.4571
PTGDR2 -0.2597
PACSIN2 0.5119
MAN1B1 -0.3115
SLC6A14 0.8862
HRH3 0.0788
TP53TG1 -0.7184
SNX18 0.2395
DCTN3 -0.1419
FILIP1L 0.3009
LINC00152 0.9632
XPOT -0.1398
MRAP2 0.2226
CHP1 0.1878
RWDD2A 0.2226
CMTM7 -0.0562
SP140 -0.1842
PXMP4 1.4098
DUSP12 -0.0996
SNF8 0.1685
DDX19B -0.2529
NRM 0.4858
FAM71E1 0.116
TUBA3E -0.0745
PRR4 -0.1885
RDH13 0.0794
ATXN2L 0.414
USP18 0.7641
IL17F 0.3245
KLHL2 -0.7492
IFT43 0.1514
STX1B 0.3945
SYNRG -0.8662
TREX1 -0.7285
C1orf85 -0.0996
KLF12 -0.711
KLF8 -1.2158
CHRM1 -0.2493
SCN11A -0.1765
KRT71 -0.1856
POU6F2 -0.1622
FDX1L -0.3103
HOGA1 -0.2343
MGAT4B 0.6311
CYP4F8 2.171
PNKP 0.116
WDR89 0.1335
L3HYPDH 0.1335
B4GALT7 0.6273
TP53RK 0.0825
CCDC101 0.414
PHF21B 0.5701
CHRM2 -0.8105
VPS26B -2.3504
GLB1L3 -2.3504
NACC1 -0.2805
CCDC104 0.2584
MED8 -0.1987
KTI12 -0.1801
ADCY7 -0.2756
LYST 0.3596
RPUSD1 -0.0198
PLCD3 0.1451
SLCO2B1 0.6052
PTH2 0.116
CHRM3 0.5686
VPS45 -0.0907
FAM54A 0.1971
LYPLA2 -0.2476
CDCA5 0.0756
CD300A 0.6946
AHNAK2 1.677
PARK7 -0.1747
RPLP0P2 -0.2597
COPE 0.1591
RBPJL 0.0825
SAAL1 -0.2399
IZUMO4 -0.2766
SCAMP4 -0.2766
ADAT3 -0.2766
GPR182 0.733
CHST14 0.1878
ECD -0.1881
CHRM4 0.4758
MGAT4A 0.1208
CASC4 0.1878
GPN1 -0.1393
TMC6 0.6946
KIF12 -0.2395
LOC113230 -0.2805
SLC46A1 -0.3075
C12orf57 -0.2893
DDX42 -0.2706
LARP4 -0.2149
VSIG4 0.4757
GLCCI1 -0.127
TMEM106A -0.7623
SLC52A3 0.6342
FKBP9 -0.1622
STK38 -0.2287
CHRM5 0.1726
CTRC -0.2671
PHB2 -0.2893
ACOT7 0.1477
PDAP1 -0.8113
TUSC2 -0.7285
CBX3 -0.1622
EXOC3 0.9033
GABARAP 0.1042
U2AF2 0.0794
OIP5 0.1878
CHRNA1 -0.1688
EXOSC8 -0.7649
SFT2D1 0.2103
SCRG1 -0.7381
TEX261 -0.1351
RNF13 0.5336
MGLL 0.232
TWF2 -0.7285
C1orf212 -0.2476
GABARAPL2 -0.1862
ADC -0.2476
TMEM54 -0.2476
TUBA3D -0.1954
SYNPO 0.2271
CHRNA2 -0.7584
HELQ -0.6279
CMTM1 -0.1906
CHRNA3 0.3467
CYP2U1 -0.7553
ADPRHL1 -0.181
MFSD3 1.1607
SDSL -0.2633
TUBA3FP 0.7641
CHRNA4 0.0788
KLHDC7B 0.5564
ODF3 -0.2461
C7orf29 -0.8382
PIK3IP1 0.6048
CHRNA5 0.3467
HENMT1 -0.176
FAM83F 0.5206
SLC35A4 0.2271
ZNF257 -0.2966
DTX2 0.1264
CHRNA7 0.1109
ADCY8 1.1406
CHRNB1 0.1042
ZIM3 0.029
TOE1 -0.1987
LINC00310 0.349
LINC00313 -0.0042
C21orf88 -0.3799
C21orf90 1.3771
MCM3AP-AS1 0.1015
WBSCR22 -0.7581
TRIM9 0.2037
CHRNB2 -0.1319
TXNRD3 0.232
UCN3 0.856
SIGLEC11 0.116
SLC2A13 -0.2149
CHRNB3 -0.2755
LACTB 0.5836
PALM2 -0.2396
CHRNB4 0.3467
EFHC1 0.3245
CGB1 0.116
CGB2 0.116
CHRND -0.2134
CHRNE 0.1042
NLRP3 0.6609
MAL2 1.1285
SLC22A9 -0.2493
SNORD15B 0.6052
CHRNG -0.2134
TIRAP -0.8229
MIR155HG -0.0521
ERMAP -0.1987
LRRC37B -0.3234
CHUK -0.2343
CYGB 0.6946
CARD16 -0.6877
PGLYRP2 2.5475
PGLYRP3 -0.0525
PKD1L2 -0.2277
BTBD9 0.3245
LMTK3 0.116
CSMD2 -0.2476
MBD6 0.733
XKR4 0.7868
GPRIN1 0.6273
CSMD3 1.4127
SLC25A25 -0.3115
STK11IP -0.1601
TUBGCP5 0.162
KLHL32 0.23
FMNL2 -0.6023
ELFN2 0.5227
TMEM132B -0.2633
KIAA1908 -0.2419
SLITRK1 -0.711
ESCO1 -0.0202
CCDC85A 0.2584
TMEM200A 0.1912
MYSM1 -0.1271
RNF157 0.6946
GALNT13 -0.1412
GNRHR2 -0.0907
SORCS1 -0.1965
KLHL29 -0.1606
CROCCP3 -0.1794
SCAND3 -0.8337
RHPN1 1.1607
LENG8 0.0711
PNMA5 0.312
PWWP2A 0.4857
SMYD4 0.1042
FHAD1 -0.2671
SLAMF6 -0.0996
OSBPL1A 0.5135
OSBPL5 -0.2461
OSBPL6 -0.1224
OSBPL7 0.1234
OSBPL8 -0.1009
OSBPL9 -0.1801
OSBPL10 -0.0562
OSBPL11 0.3009
C1QTNF1 0.6946
C1QTNF2 0.4857
C1QTNF3 0.2237
CIDEA -0.0202
C1QTNF4 0.4758
C1QTNF5 -0.8864
C1QTNF6 0.5637
C1QTNF7 0.5276
FBXO32 1.1774
TMEM123 -0.6877
EPB41L4A-AS1 0.2331
C8orf40 -0.2755
GPRASP2 0.2986
MRFAP1L1 -0.2864
TSGA13 -0.8107
PTPMT1 0.4758
FLYWCH2 0.1872
WDR31 -0.2387
VASN 0.1872
ZNF618 -0.2395
ADCY9 0.1872
MB21D1 0.2248
SLC26A9 0.4867
NT5C3L -0.7623
CCDC124 0.1591
HAUS1 0.1987
LOC115110 0.1477
SLC26A7 0.7381
MARCH3 0.2271
ZNF554 -0.2996
CKB 0.0813
ATG4A 0.3033
KCTD12 -0.711
OMA1 -0.1271
DDIT4L -0.7553
RAB42 -0.2476
SLC25A26 -0.6857
FBXO17 0.0448
PCMTD1 0.7868
CIRBP -0.2766
GPR146 -0.2419
FCRL1 -0.0996
FCRL3 -0.0996
LRRC42 -0.2403
GBP4 -0.1457
GBP5 -0.1457
LRRC56 -0.2461
CISH -0.7285
MALSU1 -0.1622
UHRF2 -1.6165
TBCB 0.0885
ZNF689 0.3945
FCHO2 0.2395
ARHGEF25 0.733
ZNF501 -0.719
FAM46B -0.2476
SLC5A11 0.414
TNFRSF13C 0.8731
KIR3DL3 0.5857
NOSTRIN -0.1551
ALPK2 0.2211
ARHGAP33 0.0885
EVI5L -0.3248
TRMT61A 0.0813
RASGRP4 0.0448
C12orf56 -0.1398
DIS3L 0.5836
ARL11 -0.7649
C3orf24 0.7988
CKM 0.116
IQCD -0.2633
DHRS1 0.1658
WDFY2 -0.7649
RAB3C 0.2395
NXNL1 0.1591
CKMT1B 0.1878
CTHRC1 1.4127
TSR3 -0.0198
CCDC151 -0.3103
ZNF653 -0.3103
RNF166 -0.2277
ADCYAP1 0.9794
CKMT2 0.1966
RMI2 0.1748
OSR2 0.6882
LRRC58 0.3009
LYSMD3 0.2275
BATF2 0.0756
SLC22A12 -0.2493
DNTTIP1 0.0825
DIRC1 -0.1224
ERCC8 0.2395
FOXP4 0.3245
ZNF526 0.1806
FMO9P -0.0996
LRRC3B -0.0627
KLHDC3 0.3245
WDR92 -0.1351
NUS1 0.2402
FAM210B 0.124
PHACTR3 0.0788
CYYR1 -0.0521
CMTM5 0.1658
TGM7 0.1878
TM4SF19 0.7571
FAM122A -0.3256
ZMYND19 -0.3115
COX20 0.6609
ABHD15 -0.3075
TLCD1 -0.3075
GINM1 0.2103
MOGAT1 -0.1601
ACSM1 0.4361
CKS1B -0.1309
C8orf34 0.7868
PANX3 -0.8229
C5orf55 0.9033
RBP7 -0.2408
SLC26A8 0.1572
LYPD1 -0.1954
IL22RA2 0.2283
CKS2 -0.2308
ZNF837 0.029
LOC116437 0.1
TM4SF18 0.5336
RAB39B 0.9974
GRIN3A -0.2396
GRIN3B -0.2766
TOP1MT 1.1607
OLIG1 0.349
CLNK -0.1833
TSEN15 -0.0667
FAM129A -0.0667
MAS1L -0.8337
MRGPRD -0.3113
APOA5 -0.8263
MRGPRE -0.2461
MRGPRF -0.3113
MRPL53 -0.081
MRPL54 -0.2996
PPP1R27 0.6057
CG030 -0.7649
RPL39L 0.5041
HSPA12B 0.6849
CNTROB 0.1042
SNAP47 0.1421
LEAP2 0.2271
SLC18B1 0.198
LRG1 -0.2996
MED12L 0.5336
CLRN1-AS1 0.5336
RNU86 0.5206
SNORD83A 0.5206
SNORD83B 0.5206
WDR17 -0.7381
ART5 -0.2461
ACAP3 0.1477
ARAP2 -0.2073
ARAP1 -0.1563
AGAP2 0.733
AGAP1 -0.2134
AGAP3 -0.8382
ADCYAP1R1 -0.1622
TADA1 -0.0996
CATSPER1 0.1832
THEM4 -0.0441
MIA2 0.2057
DACH2 1.2692
CATSPER2 0.1878
SCGB3A2 0.2271
SH2D1B -0.0996
DCD -0.1856
WFIKKN1 -0.0198
RAB3IP 1.3963
SSX2IP -0.1342
MRGPRX2 -0.1746
MRGPRX3 -0.2399
MRGPRX4 -0.2399
HRASLS5 -0.2493
FTSJ3 -0.2706
SLC16A10 0.2402
GALNTL2 -2.0203
IP6K3 0.1569
DEFB118 1.0309
CIB3 0.3935
TAGAP 0.2103
AP2M1 0.5041
AP1S1 -0.8113
AP2S1 0.116
TMC1 -0.1958
TMC2 0.6849
RLN3 -0.2805
TWIST2 -0.2134
PARD3B -0.1317
RFFL 0.0802
AP3S1 0.1652
ZNF354B 0.5505
CLC 0.0863
TRIM6 0.4034
CLCA1 -0.1342
ADD1 -0.2864
CLCN1 -0.2566
CLCN2 0.5041
CLCN3 -0.7381
CLCN4 -1.3049
CLCN5 -1.2158
LINC00161 -0.5415
UBE2J2 0.1477
GDEP -0.6279
LOH12CR1 -4.236
OLFM3 -0.1216
ANTXR2 -0.6279
MUCL1 -0.1856
RPL29P2 0.1042
RPL23AP7 -0.0745
GPR62 -0.7285
EXOSC6 -0.4565
C10orf71 0.4538
PRAP1 -0.2401
ZNF511 -0.2401
CHCHD1 -0.1881
MSS51 -0.1881
TTC18 -0.1881
CLCN6 -0.2671
CLCN7 -0.0198
C10orf90 -0.2021
BTBD16 -0.2021
FAM24A -0.2021
PSTK -0.2021
CLCNKA -0.1794
ZNF488 0.4538
PIK3AP1 -0.2343
CLCNKB -0.1794
MORN4 -0.2343
ZFYVE27 -0.2343
MMP21 -0.2021
COMTD1 -0.1881
FRA10AC1 -0.1834
ANKRD22 -0.1834
SFXN2 -0.2343
PDZD8 -0.1965
ADD2 -0.1351
AGAP4 0.434
C10orf32 -0.2343
CLU -0.7584
LYZL2 0.4873
CLIC1 0.6568
CLIC2 0.9974
NUDT9P1 -0.1834
AGAP11 -0.1834
GSTO2 -0.2343
SFR1 -0.2343
CALHM3 -0.2343
CTAGE7P -0.2401
CLRN3 -0.2401
CLK1 -0.1317
ANAPC16 -0.1881
PNLIPRP3 -0.1965
SFXN4 -0.2021
CPXM2 -0.2021
CLK2 -0.1309
OR52E2 0.4034
OR52J3 0.4034
OR51L1 0.4034
OR51A7 0.4568
OR51S1 0.4568
OR51F2 -0.2461
OR52R1 -0.2461
CLK2P -0.1622
C11orf74 0.5968
OR4C46 0.1474
OR4X2 -0.0652
OR4B1 0.5351
OR52M1 -0.2461
OR52K2 -0.2461
CLK3 0.3939
SERPINA3 0.0673
ADD3 -0.1965
TPP1 0.4032
OR5P2 0.8427
OR5P3 0.4609
GYLTL1B 0.4758
CLN3 0.414
SLC36A4 -0.7075
FAT3 -0.7075
TRIM64 -0.7075
TMEM45B -0.8229
CYP2R1 -0.1744
DBX1 -0.1746
CLN5 -0.711
C11orf93 -0.8263
PIH1D2 -0.8263
NXPE1 -0.8263
NXPE2 -0.8263
AMICA1 -0.8263
DNAJC24 -0.1626
ARL14EP -0.1626
OR8I2 0.2001
CLNS1A 0.6052
OR2D3 0.4032
OR2D2 0.4032
OR52W1 0.8453
OR56A4 0.4268
OR56A1 0.4268
CLPS 0.1572
TRIM51GP 1.006
DEPDC4 -0.26
LRRK2 -0.2149
CLPTM1 0.1461
CCDC38 -0.2183
TMEM52B -0.1885
FAM186A -0.2149
C12orf45 -0.2525
CLTA -0.1419
OR2AP1 -0.1856
OR10P1 -0.1856
CLTB 0.6273
SDR9C7 0.733
LRIG3 0.8744
TMEM132D 0.1
SLC15A4 0.1
RHEBL1 -0.2149
C12orf54 -0.2149
ZNF641 -0.2149
OR10AD1 -0.2149
TPH2 1.9597
CLTC -0.2706
SP7 -0.1856
GTSF1 -0.1856
OR10A7 -0.1856
KRT74 -0.1856
NEDD1 -0.2183
SLC9A7P1 -0.2183
IKBIP -0.2183
CMA1 0.1658
HIST4H4 -0.208
ERP27 -0.208
FGD4 -0.2149
AEBP2 -0.208
ASCL4 -0.2525
BTBD11 -0.2525
SPIC -0.26
ANO4 -0.26
ALKBH2 -0.2525
FOXN4 -0.2525
SPPL3 -0.2633
TEX29 -0.2199
LINC00284 -0.7649
METTL21CP1 0.4262
CSNK1A1L -0.7649
RXFP2 -0.8299
TEX26 -0.8299
SLAIN1 -0.711
PRR20A -0.7649
SPACA7 -0.2199
TDRD9 0.0813
ANKRD9 0.0813
AK7 0.0673
IFI27L1 0.0673
C14orf28 0.2037
TRAPPC6B 0.2057
C14orf79 1.677
PLD4 1.677
ADSSL1 1.677
RNASE11 0.6209
TPPP2 0.6209
RNASE8 0.6209
MRPL52 0.1658
PSMB11 0.1658
OR4K14 0.122
OR4L1 0.122
OR11H6 0.122
LRR1 0.2037
KLHDC1 0.2037
FRMD6 0.2037
SOCS4 0.2037
NAA30 0.1335
GPHB5 0.1335
NOXRED1 0.1514
JDP2 0.1514
ISCA2 0.1514
ACOT4 0.1514
PLIN2 -1.6165
CCR1 -0.719
TTC8 0.1514
TC2N 0.0673
SLC24A4 0.0673
SLC25A29 0.0813
DEGS2 0.0813
KLHL33 0.122
LEO1 0.1317
CCR3 -0.719
C15orf40 0.4273
SENP8 0.953
MTFMT 0.5836
SLC51B 0.5836
TARSL2 0.422
CCR4 -0.0562
HIGD2B 0.3939
LRRC28 0.422
CCR5 -0.719
CCR6 0.2103
C15orf27 0.3939
CCR7 -0.7577
NIPA1 0.162
AGBL1 0.4276
AGPHD1 0.3467
CCR8 -0.1765
WHAMM 0.4273
FSD2 0.4273
PLA2G4E 0.1878
C16orf46 -0.2277
CCBP2 -0.719
NTAN1 0.4361
FOPNL 0.4361
DNAAF1 -0.2277
ACSM2A 0.4361
DCUN1D3 0.4361
NRN1L -0.1906
CMTM3 -0.1906
C16orf78 -0.2756
ADH1A -0.7553
CMKLR1 -0.2525
SPATA2L -0.0235
C16orf55 -0.0235
NOXO1 -0.0198
CCDC78 -0.0198
LTB4R 0.1658
ANKRD26P1 -0.2756
IQCK 0.4361
ZG16B 0.1872
PRSS30P 0.1872
PAQR4 0.1872
ZC3H18 -0.2277
GPR139 0.4361
CDYL2 -0.2277
ABCC2 -0.2343
ANKS3 0.1872
FAM100A 0.1872
SEPT12 0.1872
ZNF720 0.3945
TMEM219 0.414
EARS2 0.4361
SNX20 -0.2756
TMEM170A -0.2529
METTL23 0.6946
HSF5 0.6417
OR4D2 0.6417
MSI2 0.6531
SLC38A10 0.6057
CANT1 0.6946
USH1G 0.6946
CD300LB 0.6946
KIF19 0.6946
ZPBP2 -0.7577
CYB5D1 0.1042
OVCA2 0.1042
USP43 0.0434
KRBA2 0.0644
C17orf64 -0.2706
TEX34 0.1451
HEXIM2 0.1451
LSM12 0.1024
CCDC43 0.1451
CNTD1 -0.7623
TMEM132E 0.4487
WFIKKN2 0.1685
FLJ40194 0.1685
B4GALNT2 0.1685
SPACA3 -0.3234
SGK494 -0.3075
SEZ6 -0.3075
ANKRD13B -0.3075
SLC43A2 0.1042
CYB5D2 0.1042
C17orf49 0.1042
ZFP3 0.1042
GGT6 0.1042
SPNS2 0.1042
EFCAB13 0.1234
MRPL10 0.1234
WDR81 0.1042
ADH1B -0.7553
TBC1D16 0.6552
AFMID 0.6946
GJD3 -0.7577
KRT222 -0.7577
KRT40 -0.7577
C17orf76-AS1 0.1926
ZSWIM7 0.1926
SMCR7 0.13
SLC5A10 0.1306
FAM210A -0.0202
LOXHD1 0.1987
INO80C -0.1161
TTC39C 0.5135
FAM69C 0.6686
CNGB1 -0.1906
CLDND2 0.0468
ZNF816 0.0676
CNGA1 -0.1988
ZNF543 0.029
CEACAM20 0.1461
RAVER1 -0.3103
OR7D4 -0.3103
OR7G1 -0.3248
OR1M1 -0.3248
COX6B2 0.0794
CALR3 0.3935
ACER1 -0.3248
C19orf70 -0.3248
MBD3L2 -0.3248
ADH1C -0.7553
CNGA2 0.312
TRAPPC5 -0.3248
PCP2 -0.3248
OSCAR 0.0711
ZNF813 0.0834
ZNF441 -0.3103
ZNF491 -0.3103
ZNF440 -0.3103
SWSAP1 -0.3103
CCDC159 -0.3103
CNGA3 0.1208
JOSD2 0.116
IZUMO2 0.116
CPT1C 0.116
ALDH16A1 0.116
NTN5 0.116
CNGA4 0.8453
NLRP13 0.0978
NLRP8 0.4433
NLRP5 0.029
ZNF787 0.029
ZNF573 0.0448
WDR88 0.0885
TMIGD2 -0.2996
EID2B 0.0863
TNFAIP8L1 -0.2996
ZNF57 -0.2996
IRGQ 0.1806
ZNF428 0.1806
PLK3 -0.1987
JSRP1 -0.2766
MOB3A -0.2766
MFSD12 -0.2996
GIPC3 -0.2996
NDUFA11 -0.3248
C19orf21 -0.2766
LRRC25 0.1591
OR1I1 2.2436
WTIP 0.0885
ZNF792 0.0885
NR2C2AP 0.1591
HSPB6 0.0885
CNN1 -0.3103
CCDC105 2.2436
CYP4F22 2.5475
RINL 0.0448
FBXO27 0.0448
CNN2 -0.2766
PLK5 -0.2766
C19orf47 0.0863
LINC00661 0.3935
OR10H4 0.3935
ANKLE1 0.1591
C2CD4C -0.2766
CNN3 -0.1216
GABPB2 -0.1372
TCHHL1 -0.0441
RPTN -0.0441
CCDC163P -0.1987
TDRD10 -0.1319
SHE -0.1319
C1orf172 -0.2476
CNP -0.7623
CCSAP 0.9431
LRRC38 -0.2671
AADACL3 -0.2671
PUSL1 0.1477
B3GALT6 0.1477
CNR1 0.2226
WDR63 -0.1342
KLHDC9 -0.0996
AXDND1 -1.8651
MAB21L3 -0.1941
CNR2 -0.2476
IFFO2 -0.1848
SLC44A3 -0.1216
ADH4 -0.7553
CNTF 0.2001
ATXN7L2 -0.176
C1orf194 -0.176
LYPLAL1 0.9421
OR2M5 0.6609
OR2M3 0.6609
OR2T12 0.6609
OR14C36 0.6609
OR2T34 0.1701
OR2T10 0.1701
OR2T4 0.6609
OR2T11 0.1701
CNTFR -0.1419
ATP6V1G3 0.3631
CNTN1 -0.2149
ASB17 -0.1129
TYW3 -0.7142
C1orf173 -0.1553
LRRIQ3 -0.1553
TPRG1L 0.1477
FAM213B 0.1477
MYOM3 -0.2476
DMBX1 -0.1987
OR10J5 -0.0996
TMCO2 -0.2476
ZNF684 -0.2476
TCEANC2 -0.1811
PODN -0.2403
LRRC39 -0.1216
GJB4 -0.2476
HMGB4 -0.2476
RNF19B -0.2476
DCST2 -0.1309
DNAH14 0.1421
OR2B11 0.6609
ZNF648 -0.0667
TEDDM1 -0.0667
C1orf122 -0.2476
COL1A1 0.1685
OSCP1 -0.2476
C1orf216 -0.2476
KLHDC7A -0.1848
VWA5B1 0.175
UBXN10 0.175
C1orf87 -0.1271
COL1A2 -0.6695
ARL8A 0.1633
SYT2 -0.0051
LINC00628 0.4867
GOLT1A 0.4867
UHMK1 -0.0996
FCRLB -0.0996
ADH5 -0.7553
COL2A1 -0.2149
WDR64 0.5686
C1orf131 0.1342
LIX1L -0.0907
COL3A1 -0.1224
HSD3BP4 -0.1941
SPATA17 0.9421
EDARADD 0.3596
COL4A1 -1.0722
KLF17 -0.1987
TMEM125 -0.1987
TSACC -0.0996
IQGAP3 -0.0996
APOA1BP -0.0996
ARHGEF19 -0.1794
MRPL55 0.1421
HIST3H2BB 0.1421
DRAM2 -0.1941
C1orf88 -0.1941
C1orf162 -0.1941
OR10T2 -0.0996
OR6P1 -0.0996
OR10X1 -0.0996
OR10Z1 -0.0996
OR6K6 -0.0996
OR6N1 -0.0996
TATDN3 0.9421
COL4A2 0.7099
BHLHE23 0.0788
NKAIN4 0.0788
VSTM2L 0.8639
SNHG11 0.8639
FITM2 0.0624
WFDC12 0.0825
SPATA25 0.0825
COL4A3 -0.0993
OCSTAMP 0.0825
TSHZ2 0.1237
COL4A4 -0.0993
C20orf85 0.0788
ZNF831 0.0788
TBC1D20 0.6342
SIRPD 0.6623
C20orf141 0.6849
PROKR2 0.6849
COL4A5 0.3033
C20orf94 0.6849
COL4A6 0.3033
CSTL1 0.9033
CST9L 0.9033
CST9 0.9033
C20orf166 0.0788
DUSP15 1.4925
TSPY26P 1.4925
BPIFB6 1.4098
BPIFA3 1.4098
C20orf144 1.4098
CHMP4B 1.4098
PIGU 0.8639
HMGB3P1 0.8639
FAM83C 0.8639
COL5A1 -0.3115
GAB4 0.7641
C22orf39 0.7641
C22orf25 0.7641
COL5A2 -0.1224
ZNF280A 0.7641
SGSM1 0.6458
EMID1 0.6048
COL6A1 1.2547
ANKRD54 0.5227
COL6A2 1.2547
PPP1R21 0.2608
TRABD2A -0.0777
COL6A3 -0.2134
TMEM150A -0.0777
COL7A1 -0.7285
NUP35 -0.1224
XIRP2 -0.1551
TYW5 -0.1317
COL8A1 0.3009
NMS 0.1208
LYG1 0.1208
MITD1 0.1208
DIS3L2 -0.2088
COL8A2 -0.2476
CMPK2 -0.2066
MBOAT2 -0.1721
CNTNAP5 -0.0745
TAF8 0.3245
COL9A1 0.2248
TMEM18 -0.1638
C7orf13 -0.8603
COL9A2 -0.2476
FBLN7 -0.0745
NEU4 -0.2134
RBM45 -0.1224
C2orf73 0.2584
TRIM43 1.0123
BBS5 -0.1551
CCDC173 -0.1551
COL9A3 0.0788
AADAC 0.5336
ADH6 -0.7553
COL10A1 0.2402
ACMSD -0.1954
ICA1L -0.1317
FAM168B -0.1954
OR9A4 -0.2028
COL11A1 -0.1216
CIB4 -0.1393
REG3G -0.081
RFTN2 -0.1317
CLHC1 0.2584
COL11A2 0.1569
PLEKHH2 0.2348
COL12A1 0.2559
AP1S3 -0.1601
C2orf76 -0.0745
SGPP2 -0.1601
ACVR1C -0.1412
OSR1 -0.1515
COL13A1 -0.1881
TTC32 -0.1515
UBR3 -0.1551
KCTD18 -0.1317
ALS2CR12 -0.1317
ZNF513 -0.1393
SPATA3 -0.2088
LYPD6 -0.1327
LYPD6B -0.1327
GALM 0.2696
COL15A1 -0.2396
TMEM198 -0.1601
ZFAND2B -0.1601
COL16A1 -0.2476
TMEM178A 0.2696
CPO -0.1317
MDH1B -0.1317
COL17A1 -0.2343
C2orf50 -0.1721
PQLC3 -0.1721
TMEM182 0.1208
AHSA2 0.2584
FBXO36 -0.1842
MTERFD2 -0.2134
CCDC148 -0.1412
C2orf65 -0.081
ADH7 -0.7553
COL19A1 0.2248
CPNE4 0.2672
CCDC58 0.3009
KCNH8 -0.1519
COMP 0.1591
DNAJC19 0.5041
OTOL1 0.5336
FAM3D -0.6857
COMT 0.7641
ZPLD1 0.3009
LYZL4 -0.719
KBTBD5 -0.719
COPA -0.0996
TRIM71 -0.0562
FAM131A 0.5041
CD200R1 0.3009
CHCHD4 -0.1496
COPB1 -0.1744
ZDHHC19 0.7571
CRYBG3 0.3009
DCBLD2 0.3009
LRRC15 0.5041
FAM43A 0.5041
KLF6 0.6211
TPRA1 0.232
TMEM42 -0.719
UROC1 0.232
SLC31A1 1.4648
SLC31A2 -0.2161
FAM194A 0.5336
NUDT16 0.2672
COL6A6 0.2672
GRK7 0.5336
FAM172BP 0.3009
TMEM207 0.5041
METTL6 -0.1496
ADK -0.1881
TAMM41 -0.1496
IL17RE 0.7988
RTP1 0.5041
IQCF1 -0.7285
GLYCTK -0.7285
PPM1M -0.7285
C3orf49 -0.6857
SNTN -0.6857
SYNPR -0.6857
C3orf45 -0.7285
RPL32P3 0.232
H1FOO 0.232
OCIAD2 -0.1988
SCLT1 -0.7487
C4orf33 -0.7487
TMEM155 -0.7487
PABPC4L -0.7487
CORT -0.2671
MAP3K8 0.4873
ADAD1 -0.7487
ZFP42 -0.8051
LIN54 -0.6279
SPATA18 -0.006
COX4I1 -0.2277
C4orf32 -0.7553
TMPRSS11B -0.6423
GNPDA2 -0.1971
SPATA4 -0.7381
CPEB2 0.5276
EVC2 -0.2864
COX5B 0.1208
ARL9 0.6626
AASDH 0.6626
PDCL2 0.6626
C4orf36 -0.7018
ADM 0.4609
PACRGL -0.1483
TRAM1L1 -0.7487
OTOP1 -0.2864
ENPP6 -0.8051
SLC9B2 -0.7553
SETD9 0.2395
IL31RA 0.2395
EMB 0.2597
SLCO6A1 0.2275
C5orf47 0.6253
PPARGC1B 0.2271
HEATR7B2 0.2237
EGFLAM 0.2237
PRRC1 0.2271
NADKD1 0.2237
UGT3A1 0.2237
CAPSL 0.2237
COX6A1 -0.2633
JMY 0.2271
C5orf58 0.6253
COX6A2 0.3945
ZNF474 0.2615
CCDC127 -1.9976
ADORA1 -0.0051
COX6B1 0.0885
OR2Y1 0.6311
UBE2QL1 0.8742
C5orf49 0.8742
FAM173B 0.8742
CMBL 0.8742
POU5F2 0.2275
DNAJC21 0.2237
AFAP1L1 0.2271
GRPEL2 0.2271
TMEM171 0.2395
TMEM174 0.2395
LSM11 0.3371
POC5 0.2271
GPR151 0.2271
STARD4 0.2331
WDR36 0.2331
ZNF300P1 0.3371
NUDCD2 0.4857
COX6C 0.6882
