SYMBOL COLO829_SKIN power
ABCA3 0.1559 1.11411642347709
ALAD 0.294 1.22603486005316
ESR2 -0.0193 0.986711343695511
ESRRA -0.0818 0.944878019825319
ESRRB -0.0193 0.986711343695511
ESRRG 0.3267 1.25414138603437
ETF1 -0.5807 0.668639272875372
ETFA -0.5658 0.675580691146685
ETFB -0.0195 0.98657456593926
ALAS1 0.3596 1.28307010567147
ETFDH 0.2734 1.20865290667998
ETS1 -0.083 0.94409241915025
ETS2 -0.0095 0.993436734717336
ETV1 0.3951 1.31503390825067
ETV2 -0.0182 0.987463960384324
ETV3 0.307 1.23713247868717
ETV4 0.0491 1.03461929337815
ETV5 0.3601 1.28351486095034
ALAS2 0.0182 1.01269518698262
ETV6 -0.0123 0.991510530481358
EVC -0.4983 0.707940491713514
MECOM 0.3601 1.28351486095034
EVI2A 0.0656 1.0465200847681
EVI2B 0.0656 1.0465200847681
EVPL 0.0659 1.04673772512968
EVX1 0.383 1.30405073525856
ALB 0.2909 1.22340323834233
EWSR1 0.3861 1.30685583509758
EXT1 0.1492 1.10895436666608
EXT2 0.0473 1.03332924011952
EXTL1 -0.0413 0.971778891230087
EXTL2 -0.5702 0.673523411789834
EXTL3 0.1737 1.12794756296623
EYA1 0.1324 1.096115632105
EYA2 0.3857 1.30649354794857
ALCAM 0.3637 1.28672165323409
EYA3 -0.0413 0.971778891230087
EZH1 0.0491 1.03461929337815
EZH2 0.3685 1.29100984284336
F2 0.0473 1.03332924011952
F2R -0.5813 0.668361251436229
ABCD1 0.0192 1.01339737712869
F2RL1 -0.5813 0.668361251436229
F2RL2 -0.5813 0.668361251436229
F3 -0.5702 0.673523411789834
F5 0.3004 1.23148580638144
F7 0.1709 1.12576055165709
F8 0.0192 1.01339737712869
F9 0.0192 1.01339737712869
F10 0.1709 1.12576055165709
ALDH1A1 0.2966 1.22824639102292
F11 0.317 1.24573741556947
F12 -0.5762 0.670728123334244
F13A1 0.3411 1.26672205316226
F13B 0.2981 1.22952408841654
FAAH -0.014 0.990342871933025
FABP4 0.1324 1.096115632105
FABP1 0.0026 1.00180380757662
FABP2 0.303 1.2337071698095
ALDH2 -0.012 0.991716730738293
FABP3 -0.014 0.990342871933025
FABP5 0.1324 1.096115632105
FABP6 -0.5762 0.670728123334244
FABP7 -0.0287 0.980303242477391
FANCA -0.5482 0.683872840473319
FANCC 0.294 1.22603486005316
FANCD2 -0.589 0.664803554090857
FANCE 0.3405 1.26619534780333
ALDH3A1 0.0419 1.02946872362656
ACSL1 0.317 1.24573741556947
ACSL3 -0.0026 0.99819944028663
ACSL4 0.0182 1.01269518698262
FAH -0.5658 0.675580691146685
PTK2B 0.1737 1.12794756296623
BPTF 0.0659 1.04673772512968
FANCB -0.0036 0.997507780897529
FANCF 0.0849 1.06061422264447
FANCG 0.3263 1.25379371240809
ALDH1B1 0.3263 1.25379371240809
FAP -0.0132 0.990892186916976
FBLN1 0.3799 1.30125165642422
SAMD9L 0.4021 1.32142999703159
FAM123A 0.1635 1.12000098416073
ATAD3C -1e-04 0.999930687684154
FARSA -0.0182 0.987463960384324
USP12 0.1635 1.12000098416073
LOC219347 -0.5546 0.680845802622395
PLAC9 -0.5546 0.680845802622395
FASN 0.0667 1.04731832073245
MTIF3 0.1635 1.12000098416073
GSX1 0.1635 1.12000098416073
OR8U1 -0.0818 0.944878019825319
OR4C16 -0.0818 0.944878019825319
OR4C11 -0.0818 0.944878019825319
OR4S2 -0.0818 0.944878019825319
OR4C6 -0.0818 0.944878019825319
OR5D14 -0.0818 0.944878019825319
OR5L1 -0.0818 0.944878019825319
OR5D18 -0.0818 0.944878019825319
OR7E5P -0.0818 0.944878019825319
OR5AS1 -0.0818 0.944878019825319
OR8K5 -0.0818 0.944878019825319
OR5T2 -0.0818 0.944878019825319
OR8H1 -0.0818 0.944878019825319
OR8K3 -0.0818 0.944878019825319
OR8J1 -0.0818 0.944878019825319
OR5R1 -0.0818 0.944878019825319
OR5M3 -0.0818 0.944878019825319
OR5M8 -0.0818 0.944878019825319
OR5M11 -0.0818 0.944878019825319
OR5AR1 -0.0818 0.944878019825319
FAT1 0.317 1.24573741556947
OR5AK4P -0.0818 0.944878019825319
LRRC55 -0.0818 0.944878019825319
SMTNL1 -0.0818 0.944878019825319
YPEL4 -0.0818 0.944878019825319
MED19 -0.0818 0.944878019825319
C7orf62 0.4021 1.32142999703159
ZNF804B 0.4021 1.32142999703159
FOLH1B -0.0968 0.935104821820547
FAT2 -0.5762 0.670728123334244
C10orf107 -0.5546 0.680845802622395
TMEM26 -0.5546 0.680845802622395
ZCCHC24 -0.5546 0.680845802622395
ENKUR -0.0221 0.984798179521594
ARMC3 -0.0221 0.984798179521594
UNC5B -0.5546 0.680845802622395
FAU -0.0818 0.944878019825319
LOC219731 -0.0221 0.984798179521594
STOX1 -0.5546 0.680845802622395
C10orf35 -0.5546 0.680845802622395
TYSND1 -0.5546 0.680845802622395
ZNF25 -0.5496 0.683209528022851
GJD4 -0.5496 0.683209528022851
CCNY -0.5496 0.683209528022851
RTKN2 -0.5546 0.680845802622395
TBATA -0.5546 0.680845802622395
C11orf45 -0.083 0.94409241915025
HYLS1 -0.083 0.94409241915025
TMEM218 -0.083 0.94409241915025
SLC37A2 -0.083 0.94409241915025
OR8B12 -0.083 0.94409241915025
OR8G5 -0.083 0.94409241915025
OR10G8 -0.083 0.94409241915025
OR10G9 -0.083 0.94409241915025
OR10S1 -0.083 0.94409241915025
OR6T1 -0.083 0.94409241915025
OR4D5 -0.083 0.94409241915025
TBCEL -0.083 0.94409241915025
FBLN2 -0.589 0.664803554090857
TMEM136 -0.083 0.94409241915025
MRPL21 -0.0818 0.944878019825319
TPCN2 -0.0818 0.944878019825319
SPATA19 -0.083 0.94409241915025
OR6Q1 -0.0818 0.944878019825319
OR9I1 -0.0818 0.944878019825319
OR9Q1 -0.0818 0.944878019825319
OR9Q2 -0.0818 0.944878019825319
OR1S2 -0.0818 0.944878019825319
OR1S1 -0.0818 0.944878019825319
OR10Q1 -0.0818 0.944878019825319
OR5B17 -0.0818 0.944878019825319
OR5B21 -0.0818 0.944878019825319
GLYATL2 -0.0818 0.944878019825319
MPEG1 -0.0818 0.944878019825319
OR5A2 -0.0818 0.944878019825319
OR5A1 -0.0818 0.944878019825319
OR4D6 -0.0818 0.944878019825319
OR4D11 -0.0818 0.944878019825319
PATL1 -0.0818 0.944878019825319
PLAC1L -0.0818 0.944878019825319
MS4A15 -0.0818 0.944878019825319
ABCB7 0.0182 1.01269518698262
ALDH1A3 0.3831 1.30414112830035
FBN1 -0.5658 0.675580691146685
VWCE -0.0818 0.944878019825319
CYBASC3 -0.0818 0.944878019825319
PPP1R32 -0.0818 0.944878019825319
GDPD4 -0.0818 0.944878019825319
C11orf82 -0.0968 0.935104821820547
CCDC83 -0.0968 0.935104821820547
ORAOV1 -0.0818 0.944878019825319
LRTOMT -0.0818 0.944878019825319
FAM194B 0.1303 1.09452127689955
SPERT 0.1303 1.09452127689955
FBN2 -0.5807 0.668639272875372
DLEU7 0.1303 1.09452127689955
FAM124A 0.1303 1.09452127689955
TPTE2P3 0.1303 1.09452127689955
SKA1 -0.0112 0.992266807762594
CCDC11 -0.0112 0.992266807762594
DOK6 0.0021 1.00145666899228
EFEMP1 0.0026 1.00180380757662
ATOH7 -0.5546 0.680845802622395
OTUD1 -0.0221 0.984798179521594
HEPACAM -0.083 0.94409241915025
FBP1 0.294 1.22603486005316
OAF -0.083 0.94409241915025
TIGD3 -0.0818 0.944878019825319
FAM181B -0.0968 0.935104821820547
CCDC89 -0.0968 0.935104821820547
FCAR -0.0046 0.996816600764067
CTAGE10P 0.1303 1.09452127689955
RNF152 -0.0112 0.992266807762594
FCER1A 0.307 1.23713247868717
USP32P2 -1.0726 0.475461358221617
MS4A2 -0.0818 0.944878019825319
FCER1G 0.307 1.23713247868717
LOC220729 0.3634 1.28645411480575
FCER2 -0.0298 0.979556083482242
FABP5P3 -0.5713 0.673010071576565
CBWD5 0.2499 1.18912468830356
FCGR1A 0.307 1.23713247868717
LOC220906 0.0101 1.0070253493158
ZNF438 -0.011 0.992404374685819
ZEB1-AS1 -0.011 0.992404374685819
SLC16A9 -0.5546 0.680845802622395
FAM13C -0.5432 0.686247074987922
MARCH8 -0.5496 0.683209528022851
C10orf25 -0.5496 0.683209528022851
TMEM72-AS1 -0.5496 0.683209528022851
HNRNPA3 -0.0132 0.990892186916976
ZNF485 -0.5496 0.683209528022851
ALDH3B1 -0.0818 0.944878019825319
FCGR1B -0.5499 0.683067473365656
RASGEF1A -0.5496 0.683209528022851
CCDC7 -0.011 0.992404374685819
REEP3 -0.5546 0.680845802622395
JMJD1C -0.5546 0.680845802622395
UCMA -0.0221 0.984798179521594
C10orf111 -0.0221 0.984798179521594
FAM171A1 -0.0221 0.984798179521594
SLC39A12 -0.0221 0.984798179521594
NSUN6 -0.0221 0.984798179521594
ARL5B -0.0221 0.984798179521594
LRRN4CL -0.0818 0.944878019825319
HNRNPUL2 -0.0818 0.944878019825319
ALKBH3 0.0473 1.03332924011952
LOC221122 0.0473 1.03332924011952
N6AMT2 0.1351 1.09816893041881
SKA3 0.1351 1.09816893041881
EFHA1 0.1351 1.09816893041881
SPATA13 0.1635 1.12000098416073
CPNE2 -0.567 0.675018992561373
GPR114 -0.567 0.675018992561373
PRSS54 -0.567 0.675018992561373
FCGR2A 0.307 1.23713247868717
CES5A -0.567 0.675018992561373
LINC00305 -0.0255 0.982480037899884
CCDC162P -0.0287 0.980303242477391
AKD1 -0.0287 0.980303242477391
NT5DC1 -0.0287 0.980303242477391
FCGR2B 0.307 1.23713247868717
FAM26D -0.0287 0.980303242477391
ZUFSP -0.0287 0.980303242477391
FAM162B -0.0287 0.980303242477391
C6orf170 -0.0287 0.980303242477391
BEND6 0.3405 1.26619534780333
GSTA5 0.3405 1.26619534780333
OPN5 0.3405 1.26619534780333
GPR115 0.3405 1.26619534780333
GPR116 0.3405 1.26619534780333
FCGR3A 0.307 1.23713247868717
TDRD6 0.3405 1.26619534780333
SPATS1 0.3405 1.26619534780333
C6orf223 0.3405 1.26619534780333
RSPH9 0.3405 1.26619534780333
LRRC73 0.3405 1.26619534780333
TREML5P 0.3405 1.26619534780333
ADCY10P1 0.3405 1.26619534780333
C6orf130 0.3405 1.26619534780333
KIF6 0.3405 1.26619534780333
TMEM217 0.3405 1.26619534780333
FGD2 0.3405 1.26619534780333
PI16 0.3405 1.26619534780333
C6orf89 0.3405 1.26619534780333
ARMC12 0.3405 1.26619534780333
C6orf1 0.3405 1.26619534780333
LEMD2 0.3405 1.26619534780333
FCGR3B 0.307 1.23713247868717
ZBTB9 0.3405 1.26619534780333
ZBTB12 0.3386 1.26452889189125
C6orf136 0.3386 1.26452889189125
ZSCAN12P1 0.3271 1.25448915606961
HIST1H2AA 0.3533 1.27747937594601
KDM1B 0.3411 1.26672205316226
RBM24 0.3411 1.26672205316226
RNF182 0.3411 1.26672205316226
PHACTR1 0.3411 1.26672205316226
FCGRT -0.0195 0.98657456593926
C6orf228 0.3411 1.26672205316226
SYCP2L 0.3411 1.26672205316226
LINC00518 0.3411 1.26672205316226
PXDC1 0.3411 1.26672205316226
MGC39372 0.3411 1.26672205316226
ZNF498 0.3519 1.2762403035262
FAM200A 0.3519 1.2762403035262
FKTN 0.294 1.22603486005316
VWDE 0.3951 1.31503390825067
PRPS1L1 0.3951 1.31503390825067
TWISTNB 0.383 1.30405073525856
SP8 0.383 1.30405073525856
HOXA11-AS 0.383 1.30405073525856
JAZF1 0.383 1.30405073525856
FCN1 0.2865 1.21967772892453
PPP1R35 0.3519 1.2762403035262
GPC2 0.3519 1.2762403035262
BRAT1 0.3951 1.31503390825067
SDK1 0.3951 1.31503390825067
FOXK1 0.3951 1.31503390825067
MMD2 0.3951 1.31503390825067
DAGLB 0.3951 1.31503390825067
CCZ1B 0.3951 1.31503390825067
THSD7A 0.3951 1.31503390825067
ALDH3B2 -0.0818 0.944878019825319
FCN2 0.2865 1.21967772892453
VSTM2A 0.383 1.30405073525856
DKFZp434L192 0.383 1.30405073525856
TMED4 0.383 1.30405073525856
DKFZP586I1420 0.383 1.30405073525856
C7orf41 0.383 1.30405073525856
PRR15 0.383 1.30405073525856
SRRM3 0.3602 1.28360383050446
RSBN1L 0.3602 1.28360383050446
FDFT1 0.1755 1.12935574186283
KIAA1324L 0.4021 1.32142999703159
LRWD1 0.3469 1.27182484750752
FAM185A 0.3498 1.27438394794497
FBXL13 0.3498 1.27438394794497
NAPEPLD 0.3498 1.27438394794497
ATXN7L1 0.3809 1.30215392800845
CDHR3 0.3809 1.30215392800845
BEND7 -0.0221 0.984798179521594
FDPS 0.307 1.23713247868717
LNX2 0.1635 1.12000098416073
GPR97 -0.567 0.675018992561373
HS3ST5 -0.0287 0.980303242477391
GPRC6A -0.0287 0.980303242477391
RFX6 -0.0287 0.980303242477391
SLC35F1 -0.0287 0.980303242477391
FAM83B 0.3405 1.26619534780333
GPR111 0.3405 1.26619534780333
TSPO2 0.3405 1.26619534780333
UNC5CL 0.3405 1.26619534780333
KCTD20 0.3405 1.26619534780333
PXT1 0.3405 1.26619534780333
LHFPL5 0.3405 1.26619534780333
SCUBE3 0.3405 1.26619534780333
ZSCAN23 0.3271 1.25448915606961
NKAPL 0.3271 1.25448915606961
TOB2P1 0.3271 1.25448915606961
FAM217A 0.3411 1.26672205316226
TMEM130 0.3519 1.2762403035262
FERD3L 0.383 1.30405073525856
RPL23P8 0.383 1.30405073525856
NYAP1 0.3519 1.2762403035262
SLC29A4 0.3951 1.31503390825067
ALDH9A1 0.307 1.23713247868717
FDX1 -0.083 0.94409241915025
CCDC129 0.383 1.30405073525856
ZNRF2 0.383 1.30405073525856
SEMA3D 0.4021 1.32142999703159
FDXR 0.0659 1.04673772512968
FECH -0.0112 0.992266807762594
FEN1 -0.0818 0.944878019825319
GPC4 0.0192 1.01339737712869
ALDH3A2 0.0419 1.02946872362656
FER -0.5787 0.669566846525491
FES 0.3849 1.3057692749229
FGA 0.2688 1.20480528194034
FGB 0.2688 1.20480528194034
FGD1 0.0182 1.01269518698262
FGF1 -0.5807 0.668639272875372
FGF2 0.303 1.2337071698095
FGF3 -0.0818 0.944878019825319
FGF4 -0.0818 0.944878019825319
ABCD2 0.0032 1.00222053271699
FGF5 0.2909 1.22340323834233
FGF6 -0.0033 0.997715228377302
FGF7 -0.5658 0.675580691146685
FGF8 -0.5557 0.680326881492997
FGF9 0.1351 1.09816893041881
FGF10 -0.569 0.674083865868528
FGF11 0.0663 1.04702798268725
MAPK15 0.1364 1.09915892689771
FGF12 0.3601 1.28351486095034
FGF13 0.0192 1.01339737712869
FGF14 0.1343 1.09756014506723
ALDOA 0.1046 1.07519624142974
FGFR1 -1.3061 0.40441264146112
FGFR3 -0.4983 0.707940491713514
GPC5 0.1343 1.09756014506723
FGFR2 -2.5606 0.169505031109228
FGFR4 -0.5762 0.670728123334244
FGG 0.2688 1.20480528194034
FGL1 0.1737 1.12794756296623
FGR -0.0413 0.971778891230087
FH 0.3195 1.24789798546328
FHIT 0.4354 1.35228571426821
FHL1 0.0192 1.01339737712869
FHL2 0.0138 1.009611326046
FHL3 -0.014 0.990342871933025
FIGF -0.0036 0.997507780897529
CASC3 0.0363 1.02548045838538
NID2 -0.0193 0.986711343695511
COG2 0.3195 1.24789798546328
TFEC 0.3809 1.30215392800845
LAMB4 0.3809 1.30215392800845
FKBP1A 0.3708 1.29306966194364
RRAS2 0.0721 1.05124577336678
ITGA11 -0.5658 0.675580691146685
CLCA4 0 1
XRN2 0.3857 1.30649354794857
IKZF3 0.0363 1.02548045838538
IKZF2 -0.0026 0.99819944028663
MRAS 0.3627 1.28583007478123
ATF5 -0.0195 0.98657456593926
FKBP1B 0.014 1.00975129759669
COPZ1 -0.0051 0.996471190314417
FKBP1AP1 -0.0132 0.990892186916976
COPG1 0.3637 1.28672165323409
RASA3 0.1709 1.12576055165709
PHLDA1 0.0088 1.00611833621187
MTF2 -0.5702 0.673523411789834
HSPA4L 0.3088 1.23867696879113
DNAJC8 -0.0413 0.971778891230087
PUF60 0.1364 1.09915892689771
SCAF8 -0.0287 0.980303242477391
NLGN4Y -3.2465 0.10536736490657
KIAA1009 -0.0241 0.983433905219858
ZNF652 0.0659 1.04673772512968
ZFP30 -0.0182 0.987463960384324
RHOBTB3 -0.5813 0.668361251436229
COBLL1 -0.0132 0.990892186916976
RNF44 -0.5762 0.670728123334244
DLGAP4 0.3857 1.30649354794857
RAB11FIP2 -0.5557 0.680326881492997
PPM1E 0.0659 1.04673772512968
FRMPD1 0.3263 1.25379371240809
DOLK 0.2865 1.21967772892453
VASH1 -0.0193 0.986711343695511
ZNF507 -0.0182 0.987463960384324
AAK1 0.0026 1.00180380757662
CPEB3 -0.5557 0.680326881492997
ADNP2 0.0293 1.02051684769873
ANKRD26 0.0101 1.0070253493158
LMTK2 0.3519 1.2762403035262
NTNG1 -0.5721 0.67263697900247
CHSY1 0.3831 1.30414112830035
ICK 0.3405 1.26619534780333
LPHN1 -0.0182 0.987463960384324
FKBP2 -0.0818 0.944878019825319
NLRP1 0.0663 1.04702798268725
FNDC3A 0.1303 1.09452127689955
ATG14 -0.0193 0.986711343695511
R3HDM2 -0.0051 0.996471190314417
SLITRK3 0.3601 1.28351486095034
CNKSR2 -0.0036 0.997507780897529
FASTKD2 -0.0132 0.990892186916976
ZNF510 0.294 1.22603486005316
FKBP3 -0.0193 0.986711343695511
PPP6R1 -0.0046 0.996816600764067
NLGN1 0.3601 1.28351486095034
SEC31A 0.2909 1.22340323834233
DZIP1 0.1343 1.09756014506723
PLEKHA6 0.2981 1.22952408841654
ENPP4 0.3405 1.26619534780333
INPP5F -0.5557 0.680326881492997
MLXIP -0.012 0.991716730738293
TRAPPC8 0.0042 1.00291545986912
MON1B -0.5286 0.693227119551987
FKBP4 -0.0033 0.997715228377302
MORC2 0.3861 1.30685583509758
ANKRD6 -0.0241 0.983433905219858
ZHX2 0.1492 1.10895436666608
CLSTN1 -0.0204 0.985959300629536
WDR37 -0.5769 0.670402762958218
ABLIM3 -0.5762 0.670728123334244
FOXJ3 -0.014 0.990342871933025
UBOX5 0.3717 1.29387657243735
KIAA0907 0.307 1.23713247868717
FKBP5 0.3405 1.26619534780333
ZBTB1 -0.0193 0.986711343695511
ZNF365 -0.5546 0.680845802622395
BAHD1 -0.5658 0.675580691146685
DIS3 0.1343 1.09756014506723
RPH3A -0.012 0.991716730738293
CEP164 -0.083 0.94409241915025
DENND3 0.1492 1.10895436666608
ARHGEF15 0.0663 1.04702798268725
ALDOB 0.294 1.22603486005316
FOXG1 -0.0074 0.994883843204592
CARD8 -0.0195 0.98657456593926
ARSG 0.0659 1.04673772512968
RUFY3 0.2909 1.22340323834233
BTBD3 0.4192 1.33718585587781
SBNO2 -0.0298 0.979556083482242
EPN2 0.0419 1.02946872362656
TRAK1 0.3834 1.30441234502218
DHX30 0.3596 1.28307010567147
SACM1L 0.3834 1.30441234502218
FAN1 -0.5255 0.694718297179424
WDR47 -0.5721 0.67263697900247
RALY 0.3857 1.30649354794857
KLRK1 -0.0123 0.991510530481358
MMRN1 0.2909 1.22340323834233
NCBP2 0.3634 1.28645411480575
ZP1 -0.0818 0.944878019825319
CD93 0.3857 1.30649354794857
MAPRE1 0.3857 1.30649354794857
KIFAP3 0.3004 1.23148580638144
MSRB2 -0.0221 0.984798179521594
MAPRE3 0.014 1.00975129759669
PLA2R1 -0.057 0.961260928388761
ATF6 0.307 1.23713247868717
HABP4 0.294 1.22603486005316
SEPHS2 0.1046 1.07519624142974
SEPHS1 -0.0221 0.984798179521594
RAB3GAP1 -0.0117 0.991922973877825
RAB18 0.0101 1.0070253493158
POMZP3 0.3602 1.28360383050446
SIRT2 -0.0182 0.987463960384324
RPIA 0.0026 1.00180380757662
ELL2 -0.5813 0.668361251436229
SCAP 0.3596 1.28307010567147
SNW1 -0.0193 0.986711343695511
FOXF1 -0.5482 0.683872840473319
SHANK2 -0.0818 0.944878019825319
DKK1 -0.5432 0.686247074987922
KIN -0.0221 0.984798179521594
CCT5 -0.5601 0.678255149030025
PTGR1 0.294 1.22603486005316
FOXF2 0.3411 1.26672205316226
SLC4A1AP 0.014 1.00975129759669
CYP2G1P -0.0182 0.987463960384324
P2RX2 -0.0085 0.994125571294056
TRIM32 0.2865 1.21967772892453
SCMH1 -0.014 0.990342871933025
FOXC1 0.3411 1.26672205316226
FOXD1 -0.5813 0.668361251436229
LAMB2P1 0.3596 1.28307010567147
TPX2 0.3857 1.30649354794857
PAXIP1 -0.5733 0.672077727910061
AKR7A3 0 1
NT5C2 -0.5557 0.680326881492997
EFR3B 0.014 1.00975129759669
FOXD4 -0.0202 0.986095993085992
TCF25 -0.5482 0.683872840473319
NINL 0.3857 1.30649354794857
DIP2C -0.5769 0.670402762958218
MAST1 -0.0182 0.987463960384324
PDCD11 -0.5557 0.680326881492997
ACIN1 -0.0074 0.994883843204592
SORCS3 -0.5557 0.680326881492997
SV2C -0.5813 0.668361251436229
MYH15 0.3637 1.28672165323409
FOXI1 -0.5762 0.670728123334244
PCNX -0.0193 0.986711343695511
KDM2A -0.0818 0.944878019825319
HMGXB3 -0.5762 0.670728123334244
AZI1 0.0667 1.04731832073245
CEP152 -0.5658 0.675580691146685
TTC39A -0.014 0.990342871933025
IGSF9B -0.083 0.94409241915025
LIMCH1 -0.553 0.681601303641254
RIMS1 -0.0613 0.958400124067406
ABCF1 0.3386 1.26452889189125
ALDOC 0.0419 1.02946872362656
FOXL1 -0.5482 0.683872840473319
WDFY3 0.2909 1.22340323834233
DAAM1 -0.0193 0.986711343695511
MAPKBP1 -0.5658 0.675580691146685
PLCH1 0.3627 1.28583007478123
KLHDC10 0.8841 1.84561290901248
FOXE3 -0.014 0.990342871933025
RAB21 0.0088 1.00611833621187
STK38L 0.003 1.00208160507963
SPEN -0.0204 0.985959300629536
FBXO21 -0.012 0.991716730738293
GOLGA8A -0.5351 0.690110840202131
EXOSC7 0.3834 1.30441234502218
FAIM2 -0.0051 0.996471190314417
CNOT1 -3.0854 0.117815397096851
FOXJ1 0.0659 1.04673772512968
SNRNP200 0.0138 1.009611326046
PALLD 0.2734 1.20865290667998
TMCC1 0.3637 1.28672165323409
PDZRN3 0.4199 1.33783481992886
UNC13A -0.0182 0.987463960384324
MYO16 0.1709 1.12576055165709
KDM1A -0.029 0.980099415341871
RBM34 0.3195 1.24789798546328
FOXC2 -0.5482 0.683872840473319
KDM4B -0.0298 0.979556083482242
MAST3 -0.0182 0.987463960384324
USP33 0 1
DOPEY1 -0.0241 0.983433905219858
SAMD4A -0.0193 0.986711343695511
PHLPP2 -0.5286 0.693227119551987
ZNF292 -0.0241 0.983433905219858
PDZD2 -0.5556 0.680374039793337
WDTC1 -0.0413 0.971778891230087
XPO7 0.1737 1.12794756296623
FOXE1 0.294 1.22603486005316
MYT1L 0.0259 1.01811462699046
MON2 -0.0051 0.996471190314417
PDXDC1 -0.2289 0.853285241288219
TNIK 0.3601 1.28351486095034
KIF21B 0.2981 1.22952408841654
PDS5B 0.1493 1.1090312361894
FNBP1 0.2865 1.21967772892453
SMG1 0.1616 1.11852693652279
FOXM1 -0.0033 0.997715228377302
ZHX3 0.3857 1.30649354794857
ENDOD1 -0.0789 0.946779254699453
KIAA0913 -0.5546 0.680845802622395
NCOA6 0.3857 1.30649354794857
NMNAT2 0.3004 1.23148580638144
CLUAP1 0.1559 1.11411642347709
FOXD2 -0.014 0.990342871933025
ZNF609 -0.5658 0.675580691146685
TBC1D9B -0.558 0.679243142274472
GGA2 0.1337 1.09710377754074
WAPAL -0.5579 0.67929022545313
SETX 0.2865 1.21967772892453
EMC1 0 1
CAND2 -0.589 0.664803554090857
SETD1B -0.012 0.991716730738293
FOXS1 0.3857 1.30649354794857
FTSJD2 0.3405 1.26619534780333
ERP44 0.294 1.22603486005316
HECW1 0.383 1.30405073525856
UHRF1BP1L -0.012 0.991716730738293
SWAP70 0.0721 1.05124577336678
RRP1B -0.0095 0.993436734717336
MYCBP2 0.1343 1.09756014506723
VWA8 0.1303 1.09452127689955
FOXO1 0.1303 1.09452127689955
AVL9 0.383 1.30405073525856
KDM4C -0.551 0.682546858942583
PPRC1 -0.5557 0.680326881492997
ERC1 -0.0033 0.997715228377302
EXPH5 -0.083 0.94409241915025
TRIM35 0.1737 1.12794756296623
PEG10 0.4021 1.32142999703159
FOXO3 -0.0287 0.980303242477391
ZNF423 -0.5298 0.692650749182829
ZC3H13 0.1303 1.09452127689955
ARHGAP26 -0.5807 0.668639272875372
TTLL5 -0.0193 0.986711343695511
SIPA1L3 -0.0182 0.987463960384324
KIF1B -0.0204 0.985959300629536
IQSEC2 0.0182 1.01269518698262
CDK19 -0.0287 0.980303242477391
SARM1 0.0419 1.02946872362656
ZBTB43 0.2865 1.21967772892453
AKR1B1 0.8859 1.84791705260487
FOXO3B 0.0419 1.02946872362656
MCF2L2 0.3601 1.28351486095034
TBC1D2B -0.5658 0.675580691146685
FSTL4 -0.5807 0.668639272875372
MRPS27 -0.5813 0.668361251436229
RAP1GAP2 0.0663 1.04702798268725
DDN -0.0051 0.996471190314417
SPG20 0.1493 1.1090312361894
TNRC6B 0.3799 1.30125165642422
CUL9 0.3405 1.26619534780333
NFASC 0.2981 1.22952408841654
FAM179B -0.0193 0.986711343695511
NPIPL3 -0.5712 0.673056722696711
TAB2 -0.0287 0.980303242477391
HIC2 -0.1341 0.911238116234947
FLG 0.307 1.23713247868717
ATP10B -0.5762 0.670728123334244
CLASP2 0.3834 1.30441234502218
CAMTA2 0.0663 1.04702798268725
POGZ 0.307 1.23713247868717
GLT25D2 0.3004 1.23148580638144
PLXND1 0.3637 1.28672165323409
FLI1 -0.083 0.94409241915025
ATG2A -0.0818 0.944878019825319
GPATCH8 0.0491 1.03461929337815
RAD54L2 0.3596 1.28307010567147
PHF8 0.0182 1.01269518698262
KDM6B 0.0663 1.04702798268725
EPB41L3 -0.5426 0.686532536478973
SMC5 0.2966 1.22824639102292
N4BP3 -0.5762 0.670728123334244
MAST2 -0.014 0.990342871933025
FLII 0.0438 1.03082540614428
ZZEF1 0.0663 1.04702798268725
ANKLE2 -0.0085 0.994125571294056
DCUN1D4 0.3239 1.25170969374248
LRCH1 0.1303 1.09452127689955
ZC3H3 0.1364 1.09915892689771
SSPO 0.3685 1.29100984284336
NACAD 0.383 1.30405073525856
FCHO1 -0.0182 0.987463960384324
MLANA -0.5774 0.670170459323204
FRMD4B -1.0218 0.492501491919627
GRAMD4 0.3799 1.30125165642422
CIC -0.0182 0.987463960384324
NCDN -0.014 0.990342871933025
CLCC1 -0.5721 0.67263697900247
SEPT6 0.0192 1.01339737712869
TBC1D9 0.2983 1.22969454846272
FLNA 0.0192 1.01339737712869
WDR43 0.014 1.00975129759669
SNX13 0.3951 1.31503390825067
MAPK8IP3 0.1559 1.11411642347709
GGA3 0.0659 1.04673772512968
MPRIP 0.0438 1.03082540614428
NUP205 0.8859 1.84791705260487
STAB1 0.3596 1.28307010567147
EFR3A 0.1492 1.10895436666608
RTF1 -0.5658 0.675580691146685
SLC35D1 -0.014 0.990342871933025
FLNB 0.3596 1.28307010567147
TTLL12 0.3799 1.30125165642422
GPD1L 0.3834 1.30441234502218
FAM175B -0.5297 0.692698761738189
METAP1 0.2909 1.22340323834233
ZCCHC14 -0.5482 0.683872840473319
LPIN1 0.014 1.00975129759669
SEPT8 -0.5807 0.668639272875372
CEP68 0.0026 1.00180380757662
PASK -0.0055 0.996194948133054
RGL1 0.3004 1.23148580638144
FLNC 0.8841 1.84561290901248
RFTN1 -0.589 0.664803554090857
DIP2A -0.0095 0.993436734717336
MESDC2 -0.5658 0.675580691146685
